0.05576199889183044,0.06317813448897064,-0.12380025016721953
0.16728599667549132,0.1525962288106292,-0.37611705687335395
0.2788099944591522,0.18838867350152622,-0.5495299246784342
0.39033399224281307,0.2037913181728116,-0.6133443452195555
0.501857990026474,0.21736246503170292,-0.6409345951662695
0.6133819878101349,0.24513455989449787,-0.6589905150586123
0.7249059855937957,0.27984788286285034,-0.6693042028630303
0.8364299833774567,0.30543863668368176,-0.6665945073026958
0.9479539811611175,0.3241988567914457,-0.6632073796476168
1.0594779789447786,0.3376149482399891,-0.6580900326148507
1.1710019767284394,0.34913200387266685,-0.643988035743736
1.2825259745121003,0.35722140763260535,-0.6181078734559675
1.394049972295761,0.3618220400884363,-0.5955558609125637
1.505573970079422,0.3629742717866748,-0.5733814132082297
1.617097967863083,0.35619251592218404,-0.540283922200848
1.7286219656467439,0.342947348899307,-0.5019828879792099
1.8401459634304047,0.32262006974666013,-0.45317633585758105
1.9516699612140656,0.2871658176738278,-0.3898058380417969
2.0631939589977266,0.22156133539905093,-0.30396381187950305
2.1747179567813872,0.0894194399114696,-0.12732984936252992
